电信央视,#genre#
欧美影院2K,http://112.50.243.8/PLTV/88888888/224/3221226712/1.m3u8
欢笑剧场,http://112.50.243.8/PLTV/88888888/224/3221226729/1.m3u8
爱情剧场,http://112.50.243.8/PLTV/88888888/224/3221226754/1.m3u8
精品动漫,http://112.50.243.8/PLTV/88888888/224/3221226732/1.m3u8
超级动漫,http://112.50.243.8/PLTV/88888888/224/3221226736/1.m3u8
炫彩动漫,http://112.50.243.8/PLTV/88888888/224/3221226741/1.m3u8
明星动漫,http://112.50.243.8/PLTV/88888888/224/3221226743/1.m3u8
动漫秀场,http://112.50.243.8/PLTV/88888888/224/3221226141/1.m3u8
冬奥纪实高清,http://112.50.243.8/PLTV/88888888/224/3221225944/1.m3u8
纪实人文,http://112.50.243.8/PLTV/88888888/224/3221225946/1.m3u8
纪实人文,http://112.50.243.8/PLTV/88888888/224/3221226958/1.m3u8
极速汽车,http://112.50.243.8/PLTV/88888888/224/3221226140/1.m3u8
老年福,http://live1.sxrtv.com/flvss?bitrate=512000&channel=LaoNianFu&start=0&provider=www.tvmining.com
茶频道,http://125.210.152.21:9120/live/CPD.m3u8
家庭理财,http://125.210.152.21:9120/live/JTLC.m3u8#http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
优优宝贝,http://125.210.152.21:9120/live/YYBB.m3u8
汽摩,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cqcarSD/__op/default/__f//index.m3u8?
汽摩,http://219.153.252.50/PLTV/88888888/224/3221225642/chunklist.m3u8#http://39.135.139.199:6610/PLTV/88888888/224/3221225506/2/index.m3u8?fmt=ts2hls#http://ott.cqccn.com/PLTV/88888888/224/3221227444/index.m3u8
江苏靓妆,http://bytedance.live.cqccn.com/__cl/cg:live/__c/liang/__op/default/__f//index.m3u8?
江苏靓妆,http://bytedance.live.cqccn.com/__cl/cg:live/__c/liang/__op/default/__f//index.m3u8#http://39.135.139.214:6610/PLTV/88888888/224/3221225509/2/index.m3u8
梨园频道,http://39.135.139.214:6610/PLTV/88888888/224/3221225581/2/index.m3u8
DV生活,http://springrain.top/shuliyun.php?id=058
天元围棋,http://125.210.152.21:9120/live/TYWQ.m3u8
环球奇观,http://125.210.152.21:9120/live/HQQG.m3u8
环球旅游,http://bytedance.live.cqccn.com/__cl/cg:live/__c/huanqiulvyou/__op/default/__f//index.m3u8?
环球旅游,http://bytedance.live.cqccn.com/__cl/cg:live/__c/huangqiulvyou/__op/default/__f//index.m3u8#http://125.210.152.21:9120/live/HQLY.m3u8
中华美食,http://125.210.152.21:9120/live/ZHMS.m3u8
车迷频道,http://bytedance.live.cqccn.com/__cl/cg:live/__c/doxtv/__op/default/__f//index.m3u8?
车迷频道,http://bytedance.live.cqccn.com/__cl/cg:live/__c/doxtv/__op/default/__f//index.m3u8#http://125.210.152.21:9120/live/CM.m3u8
收藏天下,http://bytedance.live.cqccn.com/__cl/cg:live/__c/soucang/__op/default/__f//index.m3u8?
收藏天下,http://bytedance.live.cqccn.com/__cl/cg:live/__c/soucang/__op/default/__f//index.m3u8#http://125.210.152.21:9120/live/SCTX.m3u8
彩民在线,http://125.210.152.21:9120/live/CMZX.m3u8
炫动3D,http://125.210.152.21:9120/live/XD3D.m3u8
亚洲影院,http://125.210.152.21:9120/live/YZYY.m3u8
欧美影院,http://125.210.152.21:9120/live/OMYY.m3u8
精品剧场,http://125.210.152.21:9120/live/JPJC.m3u8
少儿动漫,http://125.210.152.21:9120/live/SEDM.m3u8
漫游世界,http://125.210.152.21:9120/live/MYSJ.m3u8
风尚音乐,http://125.210.152.21:9120/live/FSYY.m3u8
高清娱乐,http://125.210.152.21:9120/live/GQYL.m3u8
七彩戏剧,http://springrain.top/shuliyun.php?id=022
东方财经,http://springrain.top/shuliyun.php?id=106
乐游,http://springrain.top/shuliyun.php?id=100
动漫秀场,http://springrain.top/shuliyun.php?id=104
劲爆体育,http://springrain.top/shuliyun.php?id=101
幸福彩,http://springrain.top/shuliyun.php?id=142
极速汽车,http://springrain.top/shuliyun.php?id=021
欢笑剧场,http://springrain.top/shuliyun.php?id=025
法治天地,http://springrain.top/shuliyun.php?id=024
游戏风云,http://springrain.top/shuliyun.php?id=103
生活时尚,http://springrain.top/shuliyun.php?id=023
金色学堂,http://springrain.top/shuliyun.php?id=027
魅力足球,http://springrain.top/shuliyun.php?id=026
游戏竞技,http://springrain.top/shuliyun.php?id=052
哈哈炫动,http://springrain.top/shuliyun.php?id=109
卡酷少儿,http://springrain.top/shuliyun.php?id=111
金鹰卡通,http://springrain.top/shuliyun.php?id=107
内蒙古足球,http://springrain.top/shuliyun.php?id=073
文物宝库,http://springrain.top/shuliyun.php?id=068
梨园频道,http://springrain.top/shuliyun.php?id=054
武术世界,http://springrain.top/shuliyun.php?id=047
江苏靓妆,http://springrain.top/shuliyun.php?id=150
DV生活,http://springrain.top/shuliyun.php?id=058
快乐垂钓,http://springrain.top/shuliyun.php?id=040
茶频道,http://springrain.top/shuliyun.php?id=057
汽摩,http://springrain.top/shuliyun.php?id=055
国学频道,http://springrain.top/shuliyun.php?id=066
国学频道,http://springrain.top/shuliyun.php?id=175
天下收藏,http://springrain.top/shuliyun.php?id=172
天元围棋,http://springrain.top/shuliyun.php?id=051
摄影频道,http://springrain.top/shuliyun.php?id=046
环球奇观,http://springrain.top/shuliyun.php?id=036
老年福,http://springrain.top/shuliyun.php?id=044
广东新闻,http://www.namewee.xyz/gudou.php?id=1454#http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=1454_4500#http://157.122.177.10:9901/tsfile/live/1008_1.m3u8#https://php.17186.eu.org/gdtv/web/xwpd.m3u8#https://php.17186.eu.org/gdtv/web/xwpd.m3u8
广东民生,http://www.namewee.xyz/gudou.php?id=1455#http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=1455_4500#http://157.122.177.10:9901/tsfile/live/1009_1.m3u8#https://php.17186.eu.org/gdtv/gdgg.m3u8#https://php.17186.eu.org/gdtv/web/gdgg.m3u8
广东珠江,http://www.namewee.xyz/gudou.php?id=gdzhujiangHD#http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=gdzhujiangHD_7500#http://218.19.13.245:9901/tsfile/live/1001_1.m3u8#http://61.143.45.150:9901/tsfile/live/1009_1.m3u8#http://gxyl-dl001.8866.org:8181/tsfile/live/1000_1.m3u8#http://157.122.177.10:9901/tsfile/live/1007_1.m3u8#https://php.17186.eu.org/gdtv/gdzj.m3u8#https://php.17186.eu.org/gdtv/web/gdzj.m3u8
广东4K超高清,http://www.namewee.xyz/gudou.php?id=GDZYHD4K#http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=GDZYHD4K_38000&/PLTV/hls.smil.m3u8
广东中山综合,http://www.namewee.xyz/gudou.php?id=3665#http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=3665_4500#http://xiaozeng.aweitv.top/tv/gdtv.php?id=3665#http://api.mydianshijia.com/gslb/live?stream_id=zhongshanzonghe&type=.m3u8#http://27.36.62.163:9090/live/3665.m3u8#http://27.36.62.163:9090/live/zhongshanyitao.m3u8#http://gslb.dianshihome.com/gslb/live?stream_id=zhongshan_zh#http://www.ldiptv.xyz/daili/zs.php?id=1
广东中山香山文化,http://www.namewee.xyz/gudou.php?id=3663#http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=3663_4500#http://xiaozeng.aweitv.top/tv/gdtv.php?id=3663#http://api.mydianshijia.com/gslb/live?stream_id=zhongshangonggong&type=.m3u8#http://27.36.62.163:9090/live/3663.m3u8#http://27.36.62.163:9090/live/zhongshanertao.m3u8#http://gslb.dianshihome.com/gslb/live?stream_id=zhongshan_gg#http://www.ldiptv.xyz/daili/zs.php?id=2
广东中山教育,http://www.namewee.xyz/gudou.php?id=3664#http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=3664_4500#http://xiaozeng.aweitv.top/tv/gdtv.php?id=3664#http://api.mydianshijia.com/gslb/live?stream_id=zhongshanjiaoyu&type=.m3u8#http://27.36.62.163:9090/live/3664.m3u8#http://www.ldiptv.xyz/daili/zs.php?id=3
广东珠海1频道,http://www.namewee.xyz/gudou.php?id=zhuhaiyitao#http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=zhuhaiyitao_1500
广东珠海2频道,http://www.namewee.xyz/gudou.php?id=zhuhaiertao#http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=zhuhaiertao_1500
浙江钱江频道HD,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江经济生活HD,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江教科影视HD,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江影视娱乐HD,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江民生休闲HD,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江新闻频道HD,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江少儿频道HD,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江留学频道HD,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
浙江国际频道HD,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
浙江好易购物HD,http://hw-m-l.cztv.com/channels/lantian/channel11/1080p.m3u8
浙江之江纪录HD,http://hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
求索动物,http://117.148.187.83/PLTV/88888888/224/3221226695/index.m3u8
求索纪录,http://bytedance.live.cqccn.com/__cl/cg:live/__c/qsjlHD/__op/default/__f//index.m3u8?
求索纪录,http://bytedance.live.cqccn.com/__cl/cg:live/__c/qsjlHD/__op/default/__f//index.m3u8#http://112.17.40.154/PLTV/88888888/224/3221226610/index.m3u8
求索科学,http://112.17.40.200/PLTV/88888888/224/3221226608/index.m3u8
求索生活,http://112.17.40.36/PLTV/88888888/224/3221226606/index.m3u8
CEC1汉语教育,http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
CEC2国际旅游,http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
CEC3国际频道,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
CEC4国际健康,http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
百视通1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227134/index.m3u8
百视通720,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227036/index.m3u8
百视通1http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226991/index.m3u8
百视通2,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227041/index.m3u8
百视通3,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227044/index.m3u8
百视通4,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227049/index.m3u8
百事通体育1,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/hdnba1/4000000/mnf.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226599/index.m3u8
百事通体育2,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/hdnba2/4000000/mnf.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226646/index.m3u8
百事通体育3,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/hdnba3/4000000/mnf.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226569/index.m3u8
百事通体育4,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/hdnba4/4000000/mnf.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226573/index.m3u8
百事通体育5,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/hdnba5/4000000/mnf.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226638/index.m3u8
百事通体育6,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/hdnba6/4000000/mnf.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
百事通体育7,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/hdnba7/4000000/mnf.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226642/index.m3u8
百事通体育8,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225850/index.m3u8#http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225834/index.m3u8#http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225835/index.m3u8#http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225836/index.m3u8#http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225839/index.m3u8#http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225845/index.m3u8
百视通超级体育,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225848/index.m3u8#http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225849/index.m3u8
BESTV1,rtsp://27.148.219.129:554/live/ch15102717162201670865.sdp?playtype=1&boid=001&backupagent=27.148.219.129:554&clienttype=1&time=20191117235503+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=5922751202156&mediaid=ch15102717162201670865&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=65100499007034400000288CB89A9654&nodelevel=3&AuthInfo=BESeR9eMRDi8RsZJsJm5uQuYyDvjWwM%2FszT4e%2FVhQrl9vg0Wc4HpPTMKiF2F7Co2tcJ7NgDL0pa6L%2FNky0Uo7A%3D%3D&bitrate=2000 RTSP/1.0
BESTV2,rtsp://27.148.219.129:554/live/ch18052215373125791956.sdp?playtype=1&boid=001&backupagent=27.148.219.129:554&clienttype=1&time=20191117235503+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=5922751202156&mediaid=ch18052215373125791956&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=65100499007034400000288CB89A9654&nodelevel=3&AuthInfo=BESeR9eMRDi8RsZJsJm5ubI5gX73nh7vHL0iBUUcH2L%2FV5KsLUn8bGc7KtOzhiVmtcJ7NgDL0pa6L%2FNky0Uo7A%3D%3D&bitrate=2000 RTSP/1.0
BESTV3,rtsp://27.148.219.129:554/live/ch15102717162296906480.sdp?playtype=1&boid=001&backupagent=27.148.219.129:554&clienttype=1&time=20191117235503+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=5922751202156&mediaid=ch15102717162296906480&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=65100499007034400000288CB89A9654&nodelevel=3&AuthInfo=BESeR9eMRDi8RsZJsJm5uQuYyDvjWwM%2FszT4e%2FVhQrlL9lC4CkWVr3I2Cl%2Bc4tRwtcJ7NgDL0pa6L%2FNky0Uo7A%3D%3D&bitrate=2000 RTSP/1.0
BESTV4,rtsp://27.148.219.129:554/live/ch15102717162277296886.sdp?playtype=1&boid=001&backupagent=27.148.219.129:554&clienttype=1&time=20191117235503+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=5922751202156&mediaid=ch15102717162277296886&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=65100499007034400000288CB89A9654&nodelevel=3&AuthInfo=BESeR9eMRDi8RsZJsJm5uQuYyDvjWwM%2FszT4e%2FVhQrmZflIPVc6ii%2B00E2YiW6kwtcJ7NgDL0pa6L%2FNky0Uo7A%3D%3D&bitrate=2000 RTSP/1.0
BESTV5,rtsp://27.148.219.129:554/live/ch18052216425999458663.sdp?playtype=1&boid=001&backupagent=27.148.219.129:554&clienttype=1&time=20191117235503+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=5922751202156&mediaid=ch18052216425999458663&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=65100499007034400000288CB89A9654&nodelevel=3&AuthInfo=BESeR9eMRDi8RsZJsJm5uTQEZV63c0yXZClYAM1CYhObMcaBnnC9aIgqy3G0dnDYtcJ7NgDL0pa6L%2FNky0Uo7A%3D%3D&bitrate=2000 RTSP/1.0
BESTV6,rtsp://27.148.219.129:554/live/ch15102717162274857116.sdp?playtype=1&boid=001&backupagent=27.148.219.129:554&clienttype=1&time=20191117235503+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=5922751202156&mediaid=ch15102717162274857116&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=65100499007034400000288CB89A9654&nodelevel=3&AuthInfo=BESeR9eMRDi8RsZJsJm5uQuYyDvjWwM%2FszT4e%2FVhQrnXlg2VCog8Pa7c7w2wNo2htcJ7NgDL0pa6L%2FNky0Uo7A%3D%3D&bitrate=2000 RTSP/1.0
BESTV7,rtsp://27.148.219.129:554/live/ch15102717162299195132.sdp?playtype=1&boid=001&backupagent=27.148.219.129:554&clienttype=1&time=20191117235503+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=5922751202156&mediaid=ch15102717162299195132&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=65100499007034400000288CB89A9654&nodelevel=3&AuthInfo=BESeR9eMRDi8RsZJsJm5uQuYyDvjWwM%2FszT4e%2FVhQrlm3PnDuAMjsvZy1MoNsLUKtcJ7NgDL0pa6L%2FNky0Uo7A%3D%3D&bitrate=2000 RTSP/1.0
BESTV8,rtsp://27.148.219.129:554/live/ch18052216430939719576.sdp?playtype=1&boid=001&backupagent=27.148.219.129:554&clienttype=1&time=20191117235503+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=5922751202156&mediaid=ch18052216430939719576&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=65100499007034400000288CB89A9654&nodelevel=3&AuthInfo=BESeR9eMRDi8RsZJsJm5uTQEZV63c0yXZClYAM1CYhPWzvwEKmOEXDEXBWrTofO0tcJ7NgDL0pa6L%2FNky0Uo7A%3D%3D&bitrate=2000 RTSP/1.0
BESTV9,rtsp://27.148.219.129:554/live/ch18052216431705130203.sdp?playtype=1&boid=001&backupagent=27.148.219.129:554&clienttype=1&time=20191117235503+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=5922751202156&mediaid=ch18052216431705130203&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=65100499007034400000288CB89A9654&nodelevel=3&AuthInfo=BESeR9eMRDi8RsZJsJm5uTQEZV63c0yXZClYAM1CYhPrC78Vy4U2GP%2Fd16jlYdJitcJ7NgDL0pa6L%2FNky0Uo7A%3D%3D&bitrate=2000 RTSP/1.0
BESTV10,rtsp://27.148.219.129:554/live/ch18052216433428426589.sdp?playtype=1&boid=001&backupagent=27.148.219.129:554&clienttype=1&time=20191117235503+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=5922751202156&mediaid=ch18052216433428426589&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=65100499007034400000288CB89A9654&nodelevel=3&AuthInfo=BESeR9eMRDi8RsZJsJm5uTQEZV63c0yXZClYAM1CYhOhgmydsA%2B6Fd3Dg%2BCZw5JXtcJ7NgDL0pa6L%2FNky0Uo7A%3D%3D&bitrate=2000 RTSP/1.0
北京IPTV淘剧场,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226553/1.m3u8
北京IPTV淘电影,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
北京IPTV萌宠TV,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226555/1.m3u8
北京大健康,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226556/1.m3u8
北京IPTV淘BABY,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226554/1.m3u8
北京IPTV淘娱乐,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226551/1.m3u8
NewTV中国功夫,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226321/1.m3u8
NewTV怡伴健康,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226327/1.m3u8
NewTV军事评论http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226326/1.m3u8
NewTV军旅剧场,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226324/1.m3u8
NewTV农业致富,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226304/1.m3u8
NewTV动作电影,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226329/1.m3u8
NewTV古装剧场,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226323/1.m3u8
NewTV家庭剧场,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226330/1.m3u8
NewTV惊悚悬疑,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221225921/1.m3u8
NewTV惊悚悬疑,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226423/1.m3u8
NewTV明星大片,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221225929/1.m3u8
NewTV明星大片,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226425/1.m3u8
NewTV武搏世界,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226320/1.m3u8
NewTV海外剧场,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226325/1.m3u8
NewTV潮妈辣婆,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226286/1.m3u8
NewTV炫舞未来,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226248/1.m3u8
NewTV爱情喜剧,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226322/1.m3u8
NewTV精品体育,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226328/1.m3u8
NewTV精品大剧,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226331/1.m3u8
NewTV精品纪录,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226332/1.m3u8
NewTV超级体育,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226232/1.m3u8
NewTV超级体育,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226348/1.m3u8
NewTV超级电影,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226233/1.m3u8
NewTV超级电影,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226369/1.m3u8
NewTV超级电视剧,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226253/1.m3u8
NewTV超级电视剧,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226368/1.m3u8
NewTV超级综艺,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226231/1.m3u8
NewTV超级综艺,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226370/1.m3u8
NewTV金牌综艺,http://39.134.135.80/39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226347/1.m3u8
NewTV动作电影,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225879/index.m3u8
NewTV古装剧场,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225880/index.m3u8
NewTV家庭剧场,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225882/index.m3u8
NewTV惊悚悬疑,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225885/index.m3u8
NewTV潮妈辣婆,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226107/index.m3u8
NewTV超级体育,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225925/index.m3u8
NewTV超级电影,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225804/index.m3u8
NewTV超级电影,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225926/index.m3u8
NewTV超级电视剧,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225806/index.m3u8
NewTV超级综艺,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225801/index.m3u8
NewTV金牌综艺,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225884/index.m3u8
NewTV海外剧场,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225881/index.m3u8
NewTV超级综艺,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225546/index.m3u8
NewTV超级体育,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225545/index.m3u8
NewTV超级体育,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226291/index.m3u8
NewTV超级电影,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225544/index.m3u8
NewTV超级电影,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226290/index.m3u8
NewTV超级电视剧,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225543/index.m3u8
NewTV超级电视剧,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226289/index.m3u8
NewTV金牌综艺,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225504/index.m3u8
NewTV爱情喜剧,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225524/index.m3u8
NewTV潮妈辣婆,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225809/index.m3u8
